AWS App Name,Action Name,Connector Activity Name,Browser and API Traffic
Amazon Interactive Video Service,ListChannels,View,Yes
Amazon Interactive Video Service,ListPlaybackKeyPairs,View,Yes
Amazon Interactive Video Service,ListRecordingConfigurations,View,Yes
Amazon Interactive Video Service,ListStreamKeys,View,Yes
Amazon Interactive Video Service,ListStreams,View,Yes
Amazon Interactive Video Service,ListTagsForResource,View,Yes
Amazon Interactive Video Service,TagResource,Create,Yes
Amazon Interactive Video Service,PutMetadata,Edit,Yes
Amazon Interactive Video Service,StopStream,Stop,Yes
Amazon Interactive Video Service,UntagResource,Delete,Yes
Amazon Interactive Video Service,UpdateChannel,Edit,Yes
Amazon Machine Learning,AddTags,Create,Yes
Amazon Machine Learning,CreatePrediction,Create,Yes
Amazon Machine Learning,CreateDataSourceFromRDS,Create,Yes
Amazon Machine Learning,CreateDataSourceFromRedshift,Create,Yes
Amazon Machine Learning,CreateDataSourceFromS,Create,Yes
Amazon Machine Learning,CreateEvaluation,Create,Yes
Amazon Machine Learning,CreateMLModel,Create,Yes
Amazon Machine Learning,CreateRealtimeEndpoint,Create,Yes
Amazon Machine Learning,DeletePrediction,Delete,Yes
Amazon Machine Learning,DeleteDataSource,Delete,Yes
Amazon Machine Learning,DeleteEvaluation,Delete,Yes
Amazon Machine Learning,DeleteMLModel,Delete,Yes
Amazon Machine Learning,DeleteRealtimeEndpoint,Delete,Yes
Amazon Machine Learning,DeleteTags,Delete,Yes
Amazon Machine Learning,DescribePredictions,View,Yes
Amazon Machine Learning,DescribeDataSources,View,Yes
Amazon Machine Learning,DescribeEvaluations,View,Yes
Amazon Machine Learning,DescribeMLModels,View,Yes
Amazon Machine Learning,DescribeTags,View,Yes
Amazon Machine Learning,GetPrediction,View,Yes
Amazon Machine Learning,GetDataSource,View,Yes
Amazon Machine Learning,GetEvaluation,View,Yes
Amazon Machine Learning,GetMLModel,View,Yes
Amazon Machine Learning,Predict,Create,Yes
Amazon Machine Learning,UpdatePrediction,Edit,Yes
Amazon Machine Learning,UpdateDataSource,Edit,Yes
Amazon Machine Learning,UpdateEvaluation,Edit,Yes
Amazon Machine Learning,UpdateMLModel,Edit,Yes
Amazon Batch,CancelJob,Delete,Yes
Amazon Batch,CreateComputeEnvironment,Create,Yes
Amazon Batch,CreateJobQueue,Create,Yes
Amazon Batch,DeleteComputeEnvironment,Delete,Yes
Amazon Batch,DeleteJobQueue,Delete,Yes
Amazon Batch,DeregisterJobDefinition,Deregister,Yes
Amazon Batch,DescribeComputeEnvironments,View,Yes
Amazon Batch,DescribeJobDefinitions,View,Yes
Amazon Batch,DescribeJobQueues,View,Yes
Amazon Batch,DescribeJobs,View,Yes
Amazon Batch,ListJobs,View,Yes
Amazon Batch,ListTagsForResource,View,Yes
Amazon Batch,TagResource,Create,Yes
Amazon Batch,RegisterJobDefinition,Register,Yes
Amazon Batch,SubmitJob,Create,Yes
Amazon Batch,TerminateJob,Terminate,Yes
Amazon Batch,UntagResource,Delete,Yes
Amazon Batch,UpdateComputeEnvironment,Edit,Yes
Amazon Batch,UpdateJobQueue,Edit,Yes
Amazon Savings Plans,CreateSavingsPlan,Create,Yes
Amazon Savings Plans,DeleteQueuedSavingsPlan,Delete,Yes
Amazon Savings Plans,DescribeSavingsPlanRates,View,Yes
Amazon Savings Plans,DescribeSavingsPlans,View,Yes
Amazon Savings Plans,DescribeSavingsPlansOfferingRates,View,Yes
Amazon Savings Plans,DescribeSavingsPlansOfferings,View,Yes
Amazon Savings Plans,ListTagsForResource,View,Yes
Amazon Savings Plans,TagResource,Create,Yes
Amazon Savings Plans,UntagResource,Delete,Yes
Amazon Sagemaker Edge Manager,GetDeviceRegistration,View,Yes
Amazon Sagemaker Edge Manager,SendHeartbeat,Send,Yes
Amazon Application Cost Profiler,DeleteReportDefinition,Delete,Yes
Amazon Application Cost Profiler,GetReportDefinition,View,Yes
Amazon Application Cost Profiler,UpdateReportDefinition,Edit,Yes
Amazon Application Cost Profiler,ImportApplicationUsage,Create,Yes
Amazon Application Cost Profiler,ListReportDefinitions,View,Yes
Amazon Application Cost Profiler,PutReportDefinition,Edit,Yes
Amazon Detective,AcceptInvitation,Approve,Yes
Amazon Detective,CreateGraph,Create,Yes
Amazon Detective,CreateMembers,Create,Yes
Amazon Detective,DeleteGraph,Delete,Yes
Amazon Detective,DeleteMembers,Delete,Yes
Amazon Detective,DisassociateMembership,Delete,Yes
Amazon Detective,GetMembers,View,Yes
Amazon Detective,ListGraphs,View,Yes
Amazon Detective,ListInvitations,View,Yes
Amazon Detective,ListMembers,View,Yes
Amazon Detective,ListTagsForResource,View,Yes
Amazon Detective,TagResource,Create,Yes
Amazon Detective,RejectInvitation,Reject,Yes
Amazon Detective,StartMonitoringMember,Start,Yes
Amazon Detective,UntagResource,Delete,Yes
Amazon Marketplace Metering,MeterUsage,Create,Yes
Amazon Marketplace Metering,RegisterUsage,Register,Yes
Amazon Marketplace Metering,ResolveCustomer,Create,Yes
Amazon Serverless Application Repository,CreateApplication,Create,Yes
Amazon Serverless Application Repository,ListApplications,View,Yes
Amazon Serverless Application Repository,CreateApplicationVersion,Create,Yes
Amazon Serverless Application Repository,CreateCloudFormationChangeSet,Create,Yes
Amazon Serverless Application Repository,CreateCloudFormationTemplate,Create,Yes
Amazon Serverless Application Repository,DeleteApplication,Delete,Yes
Amazon Serverless Application Repository,GetApplication,View,Yes
Amazon Serverless Application Repository,UpdateApplication,Edit,Yes
Amazon Serverless Application Repository,GetApplicationPolicy,View,Yes
Amazon Serverless Application Repository,PutApplicationPolicy,Edit,Yes
Amazon Serverless Application Repository,GetCloudFormationTemplate,View,Yes
Amazon Serverless Application Repository,ListApplicationDependencies,View,Yes
Amazon Serverless Application Repository,ListApplicationVersions,View,Yes
Amazon Serverless Application Repository,UnshareApplication,Create,Yes
Amazon Lex Runtime Service,DeleteSession,Delete,Yes
Amazon Lex Runtime Service,PutSession,Edit,Yes
Amazon Lex Runtime Service,GetSession,View,Yes
Amazon Lex Runtime Service,PostContent,Create,Yes
Amazon Lex Runtime Service,PostText,Create,Yes
Amazon Transfer Family,CreateAccess,Create,Yes
Amazon Transfer Family,CreateServer,Create,Yes
Amazon Transfer Family,CreateUser,Create,Yes
Amazon Transfer Family,CreateWorkflow,Create,Yes
Amazon Transfer Family,DeleteAccess,Delete,Yes
Amazon Transfer Family,DeleteServer,Delete,Yes
Amazon Transfer Family,DeleteSshPublicKey,Delete,Yes
Amazon Transfer Family,DeleteUser,Delete,Yes
Amazon Transfer Family,DeleteWorkflow,Delete,Yes
Amazon Transfer Family,DescribeAccess,View,Yes
Amazon Transfer Family,DescribeExecution,View,Yes
Amazon Transfer Family,DescribeSecurityPolicy,View,Yes
Amazon Transfer Family,DescribeServer,View,Yes
Amazon Transfer Family,DescribeUser,View,Yes
Amazon Transfer Family,DescribeWorkflow,View,Yes
Amazon Transfer Family,ImportSshPublicKey,Create,Yes
Amazon Transfer Family,ListAccesses,View,Yes
Amazon Transfer Family,ListExecutions,View,Yes
Amazon Transfer Family,ListSecurityPolicies,View,Yes
Amazon Transfer Family,ListServers,View,Yes
Amazon Transfer Family,ListTagsForResource,View,Yes
Amazon Transfer Family,ListUsers,View,Yes
Amazon Transfer Family,ListWorkflows,View,Yes
Amazon Transfer Family,SendWorkflowStepState,Send,Yes
Amazon Transfer Family,StartServer,Start,Yes
Amazon Transfer Family,StopServer,Stop,Yes
Amazon Transfer Family,TagResource,Create,Yes
Amazon Transfer Family,TestIdentityProvider,Create,Yes
Amazon Transfer Family,UntagResource,Delete,Yes
Amazon Transfer Family,UpdateAccess,Edit,Yes
Amazon Transfer Family,UpdateServer,Edit,Yes
Amazon Transfer Family,UpdateUser,Edit,Yes
Amazon Appflow,CreateConnectorProfile,Create,Yes
Amazon Appflow,CreateFlow,Create,Yes
Amazon Appflow,DeleteConnectorProfile,Delete,Yes
Amazon Appflow,DeleteFlow,Delete,Yes
Amazon Appflow,DescribeConnectorEntity,View,Yes
Amazon Appflow,DescribeConnectorProfiles,View,Yes
Amazon Appflow,DescribeConnectors,View,Yes
Amazon Appflow,DescribeFlow,View,Yes
Amazon Appflow,DescribeFlowExecutionRecords,View,Yes
Amazon Appflow,ListConnectorEntities,View,Yes
Amazon Appflow,ListFlows,View,Yes
Amazon Appflow,ListTagsForResource,View,Yes
Amazon Appflow,TagResource,Create,Yes
Amazon Appflow,StartFlow,Start,Yes
Amazon Appflow,StopFlow,Stop,Yes
Amazon Appflow,UntagResource,Delete,Yes
Amazon Appflow,UpdateConnectorProfile,Edit,Yes
Amazon Appflow,UpdateFlow,Edit,Yes
Amazon Systems Manager Incident Manager,CreateReplicationSet,Create,Yes
Amazon Systems Manager Incident Manager,CreateResponsePlan,Create,Yes
Amazon Systems Manager Incident Manager,CreateTimelineEvent,Create,Yes
Amazon Systems Manager Incident Manager,DeleteIncidentRecord,Delete,Yes
Amazon Systems Manager Incident Manager,DeleteReplicationSet,Delete,Yes
Amazon Systems Manager Incident Manager,DeleteResourcePolicy,Delete,Yes
Amazon Systems Manager Incident Manager,DeleteResponsePlan,Delete,Yes
Amazon Systems Manager Incident Manager,DeleteTimelineEvent,Delete,Yes
Amazon Systems Manager Incident Manager,GetIncidentRecord,View,Yes
Amazon Systems Manager Incident Manager,GetReplicationSet,View,Yes
Amazon Systems Manager Incident Manager,GetResourcePolicies,View,Yes
Amazon Systems Manager Incident Manager,GetResponsePlan,View,Yes
Amazon Systems Manager Incident Manager,GetTimelineEvent,View,Yes
Amazon Systems Manager Incident Manager,ListIncidentRecords,View,Yes
Amazon Systems Manager Incident Manager,ListRelatedItems,View,Yes
Amazon Systems Manager Incident Manager,ListReplicationSets,View,Yes
Amazon Systems Manager Incident Manager,ListResponsePlans,View,Yes
Amazon Systems Manager Incident Manager,ListTagsForResource,View,Yes
Amazon Systems Manager Incident Manager,TagResource,Create,Yes
Amazon Systems Manager Incident Manager,ListTimelineEvents,View,Yes
Amazon Systems Manager Incident Manager,PutResourcePolicy,Edit,Yes
Amazon Systems Manager Incident Manager,StartIncident,Start,Yes
Amazon Systems Manager Incident Manager,UntagResource,Delete,Yes
Amazon Systems Manager Incident Manager,UpdateDeletionProtection,Edit,Yes
Amazon Systems Manager Incident Manager,UpdateIncidentRecord,Edit,Yes
Amazon Systems Manager Incident Manager,UpdateRelatedItems,Edit,Yes
Amazon Systems Manager Incident Manager,UpdateReplicationSet,Edit,Yes
Amazon Systems Manager Incident Manager,UpdateResponsePlan,Edit,Yes
Amazon Systems Manager Incident Manager,UpdateTimelineEvent,Edit,Yes
Amazon MWAA,CreateCliToken,Create,Yes
Amazon MWAA,CreateEnvironment,Create,Yes
Amazon MWAA,DeleteEnvironment,Delete,Yes
Amazon MWAA,GetEnvironment,View,Yes
Amazon MWAA,UpdateEnvironment,Edit,Yes
Amazon MWAA,CreateWebLoginToken,Create,Yes
Amazon MWAA,ListEnvironments,View,Yes
Amazon MWAA,ListTagsForResource,View,Yes
Amazon MWAA,TagResource,Create,Yes
Amazon MWAA,PublishMetrics,Create,Yes
Amazon MWAA,UntagResource,Delete,Yes
Amazon Device Farm,CreateDevicePool,Create,Yes
Amazon Device Farm,CreateInstanceProfile,Create,Yes
Amazon Device Farm,CreateNetworkProfile,Create,Yes
Amazon Device Farm,CreateProject,Create,Yes
Amazon Device Farm,CreateRemoteAccessSession,Create,Yes
Amazon Device Farm,CreateTestGridProject,Create,Yes
Amazon Device Farm,CreateTestGridUrl,Create,Yes
Amazon Device Farm,CreateUpload,Create,Yes
Amazon Device Farm,CreateVPCEConfiguration,Create,Yes
Amazon Device Farm,DeleteDevicePool,Delete,Yes
Amazon Device Farm,DeleteInstanceProfile,Delete,Yes
Amazon Device Farm,DeleteNetworkProfile,Delete,Yes
Amazon Device Farm,DeleteProject,Delete,Yes
Amazon Device Farm,DeleteRemoteAccessSession,Delete,Yes
Amazon Device Farm,DeleteRun,Delete,Yes
Amazon Device Farm,DeleteTestGridProject,Delete,Yes
Amazon Device Farm,DeleteUpload,Delete,Yes
Amazon Device Farm,DeleteVPCEConfiguration,Delete,Yes
Amazon Device Farm,GetAccountSettings,View,Yes
Amazon Device Farm,GetDevice,View,Yes
Amazon Device Farm,GetDeviceInstance,View,Yes
Amazon Device Farm,GetDevicePool,View,Yes
Amazon Device Farm,GetDevicePoolCompatibility,View,Yes
Amazon Device Farm,GetInstanceProfile,View,Yes
Amazon Device Farm,GetJob,View,Yes
Amazon Device Farm,GetNetworkProfile,View,Yes
Amazon Device Farm,GetOfferingStatus,View,Yes
Amazon Device Farm,GetProject,View,Yes
Amazon Device Farm,GetRemoteAccessSession,View,Yes
Amazon Device Farm,GetRun,View,Yes
Amazon Device Farm,GetSuite,View,Yes
Amazon Device Farm,GetTest,View,Yes
Amazon Device Farm,GetTestGridProject,View,Yes
Amazon Device Farm,GetTestGridSession,View,Yes
Amazon Device Farm,GetUpload,View,Yes
Amazon Device Farm,GetVPCEConfiguration,View,Yes
Amazon Device Farm,InstallToRemoteAccessSession,Create,Yes
Amazon Device Farm,ListArtifacts,View,Yes
Amazon Device Farm,ListDeviceInstances,View,Yes
Amazon Device Farm,ListDevicePools,View,Yes
Amazon Device Farm,ListDevices,View,Yes
Amazon Device Farm,ListInstanceProfiles,View,Yes
Amazon Device Farm,ListJobs,View,Yes
Amazon Device Farm,ListNetworkProfiles,View,Yes
Amazon Device Farm,ListOfferingPromotions,View,Yes
Amazon Device Farm,ListOfferingTransactions,View,Yes
Amazon Device Farm,ListOfferings,View,Yes
Amazon Device Farm,ListProjects,View,Yes
Amazon Device Farm,ListRemoteAccessSessions,View,Yes
Amazon Device Farm,ListRuns,View,Yes
Amazon Device Farm,ListSamples,View,Yes
Amazon Device Farm,ListSuites,View,Yes
Amazon Device Farm,ListTagsForResource,View,Yes
Amazon Device Farm,ListTestGridProjects,View,Yes
Amazon Device Farm,ListTestGridSessionActions,View,Yes
Amazon Device Farm,ListTestGridSessionArtifacts,View,Yes
Amazon Device Farm,ListTestGridSessions,View,Yes
Amazon Device Farm,ListTests,View,Yes
Amazon Device Farm,ListUniqueProblems,View,Yes
Amazon Device Farm,ListUploads,View,Yes
Amazon Device Farm,ListVPCEConfigurations,View,Yes
Amazon Device Farm,PurchaseOffering,Purchase,Yes
Amazon Device Farm,RenewOffering,Create,Yes
Amazon Device Farm,ScheduleRun,Create,Yes
Amazon Device Farm,StopJob,Stop,Yes
Amazon Device Farm,StopRemoteAccessSession,Stop,Yes
Amazon Device Farm,StopRun,Stop,Yes
Amazon Device Farm,TagResource,Create,Yes
Amazon Device Farm,UntagResource,Delete,Yes
Amazon Device Farm,UpdateDeviceInstance,Edit,Yes
Amazon Device Farm,UpdateDevicePool,Edit,Yes
Amazon Device Farm,UpdateInstanceProfile,Edit,Yes
Amazon Device Farm,UpdateNetworkProfile,Edit,Yes
Amazon Device Farm,UpdateProject,Edit,Yes
Amazon Device Farm,UpdateTestGridProject,Edit,Yes
Amazon Device Farm,UpdateUpload,Edit,Yes
Amazon Device Farm,UpdateVPCEConfiguration,Edit,Yes
Amazon Single Sign-On,GetRoleCredentials,View,Yes
Amazon Single Sign-On,ListAccountRoles,View,Yes
Amazon Single Sign-On,ListAccounts,View,Yes
Amazon Single Sign-On,Logout,Create,Yes
Amazon Pinpoint,CreateApp,Create,Yes
Amazon Pinpoint,GetApps,View,Yes
Amazon Pinpoint,CreateCampaign,Create,Yes
Amazon Pinpoint,GetCampaigns,View,Yes
Amazon Pinpoint,CreateEmailTemplate,Create,Yes
Amazon Pinpoint,DeleteEmailTemplate,Delete,Yes
Amazon Pinpoint,GetEmailTemplate,View,Yes
Amazon Pinpoint,UpdateEmailTemplate,Edit,Yes
Amazon Pinpoint,CreateExportJob,Create,Yes
Amazon Pinpoint,GetExportJobs,View,Yes
Amazon Pinpoint,CreateImportJob,Create,Yes
Amazon Pinpoint,GetImportJobs,View,Yes
Amazon Pinpoint,CreateInAppTemplate,Create,Yes
Amazon Pinpoint,DeleteInAppTemplate,Delete,Yes
Amazon Pinpoint,GetInAppTemplate,View,Yes
Amazon Pinpoint,UpdateInAppTemplate,Edit,Yes
Amazon Pinpoint,CreateJourney,Create,Yes
Amazon Pinpoint,ListJourneys,View,Yes
Amazon Pinpoint,CreatePushTemplate,Create,Yes
Amazon Pinpoint,DeletePushTemplate,Delete,Yes
Amazon Pinpoint,GetPushTemplate,View,Yes
Amazon Pinpoint,UpdatePushTemplate,Edit,Yes
Amazon Pinpoint,CreateRecommenderConfiguration,Create,Yes
Amazon Pinpoint,GetRecommenderConfigurations,View,Yes
Amazon Pinpoint,CreateSegment,Create,Yes
Amazon Pinpoint,GetSegments,View,Yes
Amazon Pinpoint,CreateSmsTemplate,Create,Yes
Amazon Pinpoint,DeleteSmsTemplate,Delete,Yes
Amazon Pinpoint,GetSmsTemplate,View,Yes
Amazon Pinpoint,UpdateSmsTemplate,Edit,Yes
Amazon Pinpoint,CreateVoiceTemplate,Create,Yes
Amazon Pinpoint,DeleteVoiceTemplate,Delete,Yes
Amazon Pinpoint,GetVoiceTemplate,View,Yes
Amazon Pinpoint,UpdateVoiceTemplate,Edit,Yes
Amazon Pinpoint,DeleteAdmChannel,Delete,Yes
Amazon Pinpoint,GetAdmChannel,View,Yes
Amazon Pinpoint,UpdateAdmChannel,Edit,Yes
Amazon Pinpoint,DeleteApnsChannel,Delete,Yes
Amazon Pinpoint,GetApnsChannel,View,Yes
Amazon Pinpoint,UpdateApnsChannel,Edit,Yes
Amazon Pinpoint,DeleteApnsSandboxChannel,Delete,Yes
Amazon Pinpoint,GetApnsSandboxChannel,View,Yes
Amazon Pinpoint,UpdateApnsSandboxChannel,Edit,Yes
Amazon Pinpoint,DeleteApnsVoipChannel,Delete,Yes
Amazon Pinpoint,GetApnsVoipChannel,View,Yes
Amazon Pinpoint,UpdateApnsVoipChannel,Edit,Yes
Amazon Pinpoint,DeleteApnsVoipSandboxChannel,Delete,Yes
Amazon Pinpoint,GetApnsVoipSandboxChannel,View,Yes
Amazon Pinpoint,UpdateApnsVoipSandboxChannel,Edit,Yes
Amazon Pinpoint,DeleteApp,Delete,Yes
Amazon Pinpoint,GetApp,View,Yes
Amazon Pinpoint,DeleteBaiduChannel,Delete,Yes
Amazon Pinpoint,GetBaiduChannel,View,Yes
Amazon Pinpoint,UpdateBaiduChannel,Edit,Yes
Amazon Pinpoint,DeleteCampaign,Delete,Yes
Amazon Pinpoint,GetCampaign,View,Yes
Amazon Pinpoint,UpdateCampaign,Edit,Yes
Amazon Pinpoint,DeleteEmailChannel,Delete,Yes
Amazon Pinpoint,GetEmailChannel,View,Yes
Amazon Pinpoint,UpdateEmailChannel,Edit,Yes
Amazon Pinpoint,DeleteEndpoint,Delete,Yes
Amazon Pinpoint,GetEndpoint,View,Yes
Amazon Pinpoint,UpdateEndpoint,Edit,Yes
Amazon Pinpoint,DeleteEventStream,Delete,Yes
Amazon Pinpoint,GetEventStream,View,Yes
Amazon Pinpoint,PutEventStream,Edit,Yes
Amazon Pinpoint,DeleteGcmChannel,Delete,Yes
Amazon Pinpoint,GetGcmChannel,View,Yes
Amazon Pinpoint,UpdateGcmChannel,Edit,Yes
Amazon Pinpoint,DeleteJourney,Delete,Yes
Amazon Pinpoint,GetJourney,View,Yes
Amazon Pinpoint,UpdateJourney,Edit,Yes
Amazon Pinpoint,DeleteRecommenderConfiguration,Delete,Yes
Amazon Pinpoint,GetRecommenderConfiguration,View,Yes
Amazon Pinpoint,UpdateRecommenderConfiguration,Edit,Yes
Amazon Pinpoint,DeleteSegment,Delete,Yes
Amazon Pinpoint,GetSegment,View,Yes
Amazon Pinpoint,UpdateSegment,Edit,Yes
Amazon Pinpoint,DeleteSmsChannel,Delete,Yes
Amazon Pinpoint,GetSmsChannel,View,Yes
Amazon Pinpoint,UpdateSmsChannel,Edit,Yes
Amazon Pinpoint,DeleteUserEndpoints,Delete,Yes
Amazon Pinpoint,GetUserEndpoints,View,Yes
Amazon Pinpoint,DeleteVoiceChannel,Delete,Yes
Amazon Pinpoint,GetVoiceChannel,View,Yes
Amazon Pinpoint,UpdateVoiceChannel,Edit,Yes
Amazon Pinpoint,GetApplicationDateRangeKpi,View,Yes
Amazon Pinpoint,GetApplicationSettings,View,Yes
Amazon Pinpoint,UpdateApplicationSettings,Edit,Yes
Amazon Pinpoint,GetCampaignActivities,View,Yes
Amazon Pinpoint,GetCampaignDateRangeKpi,View,Yes
Amazon Pinpoint,GetCampaignVersion,View,Yes
Amazon Pinpoint,GetCampaignVersions,View,Yes
